424	абсолютное	абсолютный	ADJ	JJL	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#262.726#263.022
425	равноправие	равноправие	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#263.022#263.322
426	зарегистрированных	зарегистрировать	VERB	VBNL	Animacy=Anim|Aspect=Perf|Case=Gen|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@dib1981m-words#@dib1981m-words#268.069#268.3
427	случаев	случай	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#268.3#268.531
428	?	?	PUNCT	.	_	_	_	_	@dib1981m-words#@dib1981m-words#268.531#268.762
429	может	мочь	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#270.639#270.907
430	мужчине	мужчина	NOUN	NN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#270.907#271.175
431	как	как	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#271.175#271.443
432	бы	бы	AUX	RP	_	_	_	_	@dib1981m-words#@dib1981m-words#271.443#271.711
433	стыдно	стыдно	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#271.711#271.979
434	пойти	пойти	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#271.979#272.247
435	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#272.247#272.515
436	что	что	SCONJ	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#272.515#272.783
437	его	его	PRON	PRP	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@dib1981m-words#@dib1981m-words#272.783#273.051
438	бьет	бьет	VERB	VBC	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#273.051#273.319
439	жена	жить	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#273.319#273.596
440	если	если	SCONJ	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#274.143#274.478
441	регистрацию	регистрация	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#274.478#274.813
442	там	там	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#274.813#275.148
443	пройти	пройти	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#275.148#275.483
444	но	но	CCONJ	CC	_	_	_	_	@dib1981m-words#@dib1981m-words#280.668#280.869
445	как	как	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#280.869#281.07
446	бы	бы	AUX	RP	_	_	_	_	@dib1981m-words#@dib1981m-words#281.07#281.271
447	по-другому	по-другой	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#281.271#281.472
448	их	их	PRON	PRP	Case=Acc|Number=Plur|Person=3	_	_	_	@dib1981m-words#@dib1981m-words#281.472#281.673
449	собрали	собрать	VERB	VBC	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#281.673#281.874
450	данные	данные	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#281.874#282.075
451	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#282.075#282.276
452	кроме	кром	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#282.276#282.477
453	как	как	ADV	WRB	_	_	_	_	@dib1981m-words#@dib1981m-words#282.477#282.678
454	регистрация	регистрация	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#282.678#282.879
455	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#282.879#283.08
456	больше	больше	ADV	RBR	Degree=Cmp	_	_	_	@dib1981m-words#@dib1981m-words#283.08#283.281
457	никак	никак	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#283.281#283.483
458	опросы	опрос	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#283.864#284.153
459	проводили	проводить	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#284.153#284.442
460	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#284.442#284.731
461	мене	мене	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#284.731#285.02
462	не	не	PART	NEG	Polarity=Neg	_	_	_	@dib1981m-words#@dib1981m-words#285.02#285.309
463	опрашивали	опрашивать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#285.309#285.601
464	нет	нет	PART	NEG	_	_	_	_	@dib1981m-words#@dib1981m-words#289.71#289.994
465	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#289.994#290.278
466	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@dib1981m-words#@dib1981m-words#290.278#290.562
467	считаю	считать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#290.562#290.846
468	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#290.846#291.13
469	что	что	SCONJ	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#291.13#291.414
470	мужчины	мужчина	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#291.414#291.698
471	наверняка	наверняка	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#291.698#291.982
472	бьют	бьть	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#291.982#292.266
473	чаще	часто	ADV	RBR	Degree=Cmp	_	_	_	@dib1981m-words#@dib1981m-words#292.266#292.55
474	жен	жить	ADJ	JJH	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@dib1981m-words#@dib1981m-words#292.55#292.834
475	своих	свой	DET	PRP$	Case=Gen|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#292.834#293.127
476	но	но	CCONJ	CC	_	_	_	_	@dib1981m-words#@dib1981m-words#293.953#294.321
477	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@dib1981m-words#@dib1981m-words#294.321#294.689
478	не	не	PART	NEG	Polarity=Neg	_	_	_	@dib1981m-words#@dib1981m-words#294.689#295.057
479	понимаю	понимать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#295.057#295.425
480	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#295.425#295.793
481	как	как	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#295.793#296.161
482	здесь	здесь	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#296.161#296.529
483	неравноправие	неравноправие	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#296.529#296.897
484	выглядит	выглядеть	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#296.897#297.265
485	вот	вот	PART	UH	_	_	_	_	@dib1981m-words#@dib1981m-words#297.265#297.633
486	это	этот	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#298.174#298.458
487	же	же	PART	UH	_	_	_	_	@dib1981m-words#@dib1981m-words#298.458#298.742
488	просто	просто	PART	UH	_	_	_	_	@dib1981m-words#@dib1981m-words#298.742#299.026
489	вот…	вот…	PROPN	NNP	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#299.026#299.31
490	то	то	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#299.31#299.594
491	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#299.594#299.878
492	что	что	SCONJ	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#299.878#300.162
493	мужчина	мужчина	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#300.162#300.446
494	сильнее	сильный	ADJ	JJR	Degree=Cmp	_	_	_	@dib1981m-words#@dib1981m-words#300.446#300.73
495	женщины	женщина	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#300.73#301.014
496	и	и	CCONJ	CC	_	_	_	_	@dib1981m-words#@dib1981m-words#301.014#301.298
497	он	он	PRON	PRP	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@dib1981m-words#@dib1981m-words#301.298#301.582
498	этим	это	PRON	DT	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#301.582#301.866
499	пользуется	пользоваться	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dib1981m-words#@dib1981m-words#301.866#302.15
500	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#302.15#302.434
501	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#302.434#302.718
502	логично	логично	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#302.718#303.002
503	с	с	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#303.002#303.286
504	точки	точка	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#303.286#303.57
505	зрения	зрение	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#303.57#303.854
506	психологии	психология	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#303.854#304.138
507	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#304.138#304.422
508	а	а	CCONJ	CC	_	_	_	_	@dib1981m-words#@dib1981m-words#304.422#304.706
509	не	не	PART	NEG	Polarity=Neg	_	_	_	@dib1981m-words#@dib1981m-words#304.706#304.99
510	равноправия	равноправие	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#304.99#305.296
511	ну	на	NOUN	NN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#307.301#307.462
512	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#307.462#307.623
513	конечно	конечно	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#307.623#307.784
514	Ну	на	PROPN	NNP	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#309.842#310.134
515	не	не	PART	NEG	Polarity=Neg	_	_	_	@dib1981m-words#@dib1981m-words#310.134#310.426
516	обязательно	обязательно	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#310.426#310.72
517	да	Да	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#311.842#312.146
518	неважно	неважно	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#312.146#312.45
519	рядом	рядом	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#312.45#312.754
520	с	с	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#312.754#313.058
521	кем	кто	PRON	WP	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#313.058#313.362
522	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#313.362#313.666
523	пользоваться	пользоваться	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@dib1981m-words#@dib1981m-words#313.666#313.97
524	превосходством	превосходство	NOUN	NN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#314.43#315.401
525	физическим	физический	ADJ	JJL	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#315.639#316.062
526	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#316.062#316.485
527	умственным	умственный	ADJ	JJL	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#316.485#316.908
528	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#316.908#317.331
529	интеллектуальным	интеллектуальный	ADJ	JJL	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#317.331#317.755
530	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#318.232#318.534
531	всегда	всегда	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#318.534#318.836
532	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#318.836#319.138
533	всегда	всегда	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#319.138#319.44
534	любой	любой	DET	DT	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#319.44#319.742
535	человек	человек	NOUN	NN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#319.742#320.044
536	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#320.044#320.346
537	всегда	всегда	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#320.346#320.648
538	будет	быть	AUX	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin	_	_	_	@dib1981m-words#@dib1981m-words#320.648#320.95
539	этим	это	PRON	DT	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#320.95#321.252
540	пользоваться	пользоваться	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@dib1981m-words#@dib1981m-words#321.252#321.563
541	Нет	нет	PART	NEG	_	_	_	_	@dib1981m-words#@dib1981m-words#335.572#335.799
542	это	этот	PART	UH	_	_	_	_	@dib1981m-words#@dib1981m-words#336.194#336.438
543	абсолют…	абсолют…	PROPN	NNP	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#336.438#336.682
544	ну	на	PROPN	NNP	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#336.682#336.926
545	вы	вы	PRON	PRP	Case=Nom|Number=Plur|Person=2	_	_	_	@dib1981m-words#@dib1981m-words#336.926#337.17
546	же	же	PART	UH	_	_	_	_	@dib1981m-words#@dib1981m-words#337.17#337.414
547	эээ	эээ	PROPN	NNP	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#337.414#337.658
548	опять	опять	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#337.658#337.902
549	приводите	приводить	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#337.902#338.146
550	пример	пример	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#338.146#338.39
551	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#338.39#338.634
552	когда	когда	ADV	WRB	_	_	_	_	@dib1981m-words#@dib1981m-words#338.634#338.878
553	мужчина	мужчина	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#338.878#339.122
554	бьет	бьть	VERB	VBC	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#339.122#339.366
555	женщину	женщина	NOUN	NN	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#339.366#339.61
556	то	то	SCONJ	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#339.61#339.854
557	что	что	SCONJ	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#339.854#340.098
558	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#340.098#340.342
559	молчи	молча	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#340.342#340.586
560	дурак	дурак	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#340.586#340.83
561	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#340.83#341.074
562	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@dib1981m-words#@dib1981m-words#341.074#341.318
563	тебе	теба	PRON	PRP	Case=Dat|Number=Sing|Person=2	_	_	_	@dib1981m-words#@dib1981m-words#341.318#341.562
564	дам	до	NOUN	NN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#341.562#341.806
565	в	в	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#341.806#342.05
566	лицо	лицо	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#342.05#342.294
567	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#342.294#342.538
568	картина	картина	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#342.538#342.782
569	меняется	меняться	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dib1981m-words#@dib1981m-words#342.782#343.026
570	от	от	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#343.026#343.27
571	этого	это	PRON	DT	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#343.27#343.517
572	против	против	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#346.167#346.459
573	любого	любой	DET	DT	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#346.459#346.751
574	насилия	насилие	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#346.751#347.043
575	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#347.043#347.335
576	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#347.335#347.627
577	по	по	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#347.627#347.919
578	поводу	повод	NOUN	NN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#347.919#348.211
579	олимпиады	олимпиада	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#348.211#348.503
580	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#348.503#348.795
581	вот	вот	PART	UH	_	_	_	_	@dib1981m-words#@dib1981m-words#348.795#349.087
582	если	если	SCONJ	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#349.087#349.379
583	полностью	полностью	ADV	RB	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#349.379#349.671
584	предо	предо	VERB	PRED	Degree=Pos	_	_	_	@dib1981m-words#@dib1981m-words#349.671#349.963
585	ну	на	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#349.963#350.255
586	равноправие	равноправие	ADJ	JJL	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#350.255#350.547
587	предоставить	предоставить	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#350.547#350.839
588	/	/	SYM	SYM	_	_	_	_	@dib1981m-words#@dib1981m-words#350.839#351.131
589	как	как	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#351.131#351.423
590	мужские	мужской	ADJ	JJL	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#351.423#351.715
591	и	и	CCONJ	CC	_	_	_	_	@dib1981m-words#@dib1981m-words#351.715#352.007
592	женские	женский	ADJ	JJL	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#352.007#352.299
593	виды	вид	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dib1981m-words#@dib1981m-words#352.299#352.591
594	спорта	спорт	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#352.591#352.883
595	соединить	соединить	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@dib1981m-words#@dib1981m-words#352.883#353.191
596	это	этот	PART	UH	_	_	_	_	@dib1981m-words#@dib1981m-words#353.702#354.167
597	разве	разво	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#354.167#354.632
598	не	не	PART	NEG	Polarity=Neg	_	_	_	@dib1981m-words#@dib1981m-words#354.632#355.097
599	будет	быть	AUX	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin	_	_	_	@dib1981m-words#@dib1981m-words#355.097#355.562
600	как	как	ADP	IN	_	_	_	_	@dib1981m-words#@dib1981m-words#355.562#356.027
601	бы	б	AUX	RP	_	_	_	_	@dib1981m-words#@dib1981m-words#356.027#356.492
602	дискриминацией	дискриминация	NOUN	NN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@dib1981m-words#@dib1981m-words#356.492#356.959
603	ха-ха	ха-х	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#4.269#4.333
604	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#4.333#4.397
605	да	да	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#4.397#4.463
606	нет	нет	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#22.048#22.424
607	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@anf1979f-words#@anf1979f-words#23.353#23.612
608	считаю	считать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#23.612#23.871
609	ну	на	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#23.871#24.13
610	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#24.13#24.389
611	что…	что…	PROPN	NNP	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#24.389#24.651
612	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@anf1979f-words#@anf1979f-words#25.697#26.02
613	буду	буду	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#26.02#26.343
614	говорить	говорить	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#26.343#26.666
615	о	о	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#26.666#26.989
616	себе	себя	PRON	PRP	Case=Loc|Reflex=Yes	_	_	_	@anf1979f-words#@anf1979f-words#26.989#27.312
617	эмм	эмм	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@anf1979f-words#@anf1979f-words#27.312#27.635
618	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#27.635#27.958
619	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@anf1979f-words#@anf1979f-words#27.958#28.281
620	считаю	считать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#28.281#28.604
621	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#28.604#28.927
622	что	что	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#28.927#29.25
623	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@anf1979f-words#@anf1979f-words#29.25#29.573
624	стала	стать	VERB	VBC	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#29.573#29.896
625	феминисткой	феминисткий	NOUN	NN	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#29.896#30.219
626	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#30.219#30.542
627	потому	потому	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#30.542#30.865
628	что	что	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#30.865#31.188
629	вижу	виж	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#31.188#31.511
630	несправедливость	несправедливость	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#31.511#31.834
631	в	в	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#31.834#32.157
